Model Year,City Unadj FE - Conventional Fuel,Hwy Unadj FE - Conventional Fuel,Comb Unadj FE - Conventional Fuel,Annual Fuel1 Cost - Conventional Fuel,Carline Class,Carline Class Desc,,,,,,City Unadj FE - Conventional Fuel,Hwy Unadj FE - Conventional Fuel,Comb Unadj FE - Conventional Fuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Annual Fuel1 Cost - Conventional Fuel,EPA Calculated Annual Fuel Cost - Conventional Fuel -----  Annual fuel cost error. Please revise Verify. ,,,,,,,,,,,,,,,,,,,,,,,Carline Class,Carline Class Desc,Car/Truck Category - Cash for Clunkers Bill.,Calc Approach Desc,Release Date,EPA FE Label Dataset ID,,Unique Label?,Label Recalc?,Relabel,Relabel Desc,Suppressed?,Police/Emerg?,Comments - Mfr Eng Cnfg,Cyl Deact?,Cyl Deact Desc,Var Valve Timing?,Var Valve Timing Desc,Var Valve Lift?,Var Valve Lift Desc,Energy Storage Device Desc,Energy Storage DeviceIf Other,# Batteries,Battery Type Desc,Battery Type If Other,Total Voltage for Battery Pack(s),Batt Energy Capacity (Amp-hrs),Batt Specific Energy (Watt-hr/kg),Batt Charger Type Desc,Comments,# Capacitors,Regen Braking Type Desc,Regen Braking Type If Other,Regen Braking Wheels Source (Front Rear Both),Driver Cntrl Regen Braking?,Fuel Cell Desc,Usable H2 Fill Capacity (kg),Fuel Cell Onboard H2 Capacity (kg),HEV-EV Comments,# Drive Motor Gen,Motor Gen Type Desc,Motor Gen Type If Other,Rated Motor Gen Power (kW),Fuel Metering Type 1 Desc,Fuel Metering Type 2 Desc,Fuel Metering Sys Cd,Fuel Metering Sys Desc,Fuel Cell Vehicle (Y or N),Off Board Charge Capable (Y or N),Camless Valvetrain (Y or N),Oil Viscosity,Stop/Start System (Engine Management System) Code,Stop/Start System (Engine Management System)  Description,Model Type Desc (MFR entered),Charge Depleting Calc Appr Code (PHEV only),Charge Depleting Calc Appr Desc (PHEV only),Charge Sustaining Calc Appr Code (PHEV only),Charge Sustaining Calc Appr Desc (PHEV only),EPA Calculated Annual Fuel Cost,EPA Calculated Gas Guzzler MPG,MFR Calculated Gas Guzzler MPG ,EPA Calculated Gas Guzzler Indicator (Y or N),,FE Rating (1-10 rating on Label),GHG Rating (1-10 rating on Label),GHG 1-10 rating on Ethanol (EPA Determined),#1 Smog Rating Test Group,#1 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 1),#1 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 1),SmartWay1 (EPA-derived SmartWay rating for Test Group 1),#2 Smog Rating Test Group,#2 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 2),#2 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 2),SmartWay2 (EPA-derived SmartWay rating for Test Group 2),#3 Smog Rating Test Group,#3 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 3),#3 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 3),SmartWay3 (EPA-derived SmartWay rating for Test Group 3),#4 Smog Rating Test Group,#4 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 4),#4 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 4),SmartWay4 (EPA-derived SmartWay rating for Test Group 4),$ You Save over 5 years (amount saved in fuel costs over 5 years - on label) ,$ You Spend over 5 years (increased amount spent in fuel costs over 5 years - on label) ,City CO2 Rounded Adjusted,Hwy CO2 Rounded Adjusted,Comb CO2 Rounded Adjusted (as shown on FE Label),CO2-PHEV Composite Rounded Adjusted Combined CO2,240V Charge Time at 240 volts (hours),120V Charge time at 120 Volts (hours),PHEV Total Driving Range (rounded to nearest 10 miles)DISTANCE,City PHEV Composite MPGe,Hwy PHEV Composite MPGe,Comb PHEV Composite MPGe
2021,23.2,36.6,27.7763,2300,5,Midsize Cars,,,,,,23.2,36.6,27.7763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300,2300,,,,,,,,,,,,,,,,,,,,,,,5,Midsize Cars,car,Derived 5-cycle label,9/28/2020,28230,,N,N,,,N,N,,Y,Active Fuel Management,Y,CAM PHASER,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W30,Y,Yes,,,,,,,,28,,,4,4,,MGMXV03.0043,5,,,,,,,,,,,,,,,,4000,481,343,419,,,,,,,
2021,24.9,39.5,29.8679,2300,5,Midsize Cars,,,,,,24.9,39.5,29.8679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300,2300,,,,,,,,,,,,,,,,,,,,,,,5,Midsize Cars,car,Derived 5-cycle label,9/28/2020,28232,,N,N,,,N,N,,Y,Active Fuel Management,Y,CAM PHASER,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W30,Y,Yes,,,,,,,,30.1,,,4,4,,MGMXV03.0043,5,,,,,,,,,,,,,,,,4000,494,329,423,,,,,,,
2021,23.2,36.6,27.7763,2300,5,Midsize Cars,,,,,,23.2,36.6,27.7763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300,2300,,,,,,,,,,,,,,,,,,,,,,,5,Midsize Cars,car,Derived 5-cycle label,9/28/2020,28231,,N,N,,,N,N,,Y,Active Fuel Management,Y,CAM PHASER,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W30,Y,Yes,,,,,,,,28,,,4,4,,MGMXV03.0043,5,,,,,,,,,,,,,,,,4000,481,343,419,,,,,,,
2021,39.2885,53.2281,44.5371,1250,5,Midsize Cars,,,,,,39.2885,53.2281,44.5371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250,1250,,,,,,,,,,,,,,,,,,,,,,,5,Midsize Cars,car,Derived 5-cycle label,7/27/2020,27685,,N,N,,,N,N,,N,,Y,Multiple Positions,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W20,Y,Yes,,,,,,,,44.8,,,7,7,,MGMXV01.5010,7,,,,,,,,,,,,,,,1250,,305,244,273,,,,,,,
2021,28.3,45.8,34.1764,1550,5,Midsize Cars,,,,,,28.3,45.8,34.1764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550,1550,,,,,,,,,,,,,,,,,,,,,,,5,Midsize Cars,car,Vehicle Specific 5-cycle label,8/17/2020,28015,,N,N,,,N,N,,N,,Y,CAM PHASER,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W30,N,No,,,,,,,,34.4,,,5,5,,MGMXV02.0031,5,,,,,,,,,,,,,,,,250,402,269,342,,,,,,,
2021,23.9,43.1,29.8923,1750,5,Midsize Cars,,,,,,23.9,43.1,29.8923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750,1750,,,,,,,,,,,,,,,,,,,,,,,5,Midsize Cars,car,Derived 5-cycle label,11/2/2020,28458,,N,N,,,N,N,,N,,Y,Cam Phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W20,N,No,,,,,,,,30.1,,,5,5,,MCRXV03.65P3,3,,,,,,,,,,,,,,,,1250,466,295,389,,,,,,,
2021,19.8,35.1989,24.6535,2350,5,Midsize Cars,,,,,,19.8,35.1989,24.6535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2350,2350,,,,,,,,,,,,,,,,,,,,,,,5,Midsize Cars,car,Derived 5-cycle label,11/2/2020,28474,,N,N,,,N,N,,Y,Solenoids,Y,Cam phasers,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W20,N,No,,,,,,,,24.8,,,3,3,,MCRXV05.75P3,3,,,,,,,,,,,,,,,,4250,556,355,466,,,,,,,
2021,18.7,32.6,23.1399,2700,5,Midsize Cars,,,,,,18.7,32.6,23.1399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700,2700,,,,,,,,,,,,,,,,,,,,,,,5,Midsize Cars,car,Derived 5-cycle label,11/2/2020,28473,,N,N,,,N,N,,N,,Y,Cam Phasers,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W20,N,No,,,,,,,,23.3,,,3,3,,MCRXV05.75P4,1,,,,,,,,,,,,,,,,6000,587,380,494,,,,,,,
2021,18.1339,34.2543,23.006,2700,5,Midsize Cars,,,,,,18.1339,34.2543,23.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700,2700,,,,,,,,,,,,,,,,,,,,,,,5,Midsize Cars,car,Derived 5-cycle label,11/2/2020,28476,,N,N,,,N,N,,Y,solenoids,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,0W40,N,No,,,,,,,,23.2,,,3,3,,MCRXV06.45P0,1,,,,,,,,,,,,,,,,6000,604,364,496,,,,,,,
2021,17.3,31.4,21.6811,2850,5,Midsize Cars,,,,,,17.3,31.4,21.6811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2850,2850,,,,,,,,,,,,,,,,,,,,,,,5,Midsize Cars,car,Derived 5-cycle label,11/2/2020,28482,,N,N,,,N,N,,Y,solenoids,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,0W40,N,No,,,,,,,,21.8,,,3,3,,MCRXV06.45P0,1,,,,,,,,,,,,,,,,6750,629,393,523,,,,,,,
2021,23,38.1,27.9923,1950,5,Midsize Cars,,,,,,23,38.1,27.9923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950,1950,,,,,,,,,,,,,,,,,,,,,,,5,Midsize Cars,car,Derived 5-cycle label,11/2/2020,28477,,N,N,,,N,N,,N,,Y,Cam Phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W20,N,No,,,,,,,,28.2,,,4,4,,MCRXV03.65P3,3,,,,,,,,,,,,,,,,2250,484,330,415,,,,,,,
2021,16.1,28.8,20.0858,3050,5,Midsize Cars,,,,,,16.1,28.8,20.0858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3050,3050,,,,,,,,,,,,,,,,,,,,,,,5,Midsize Cars,car,Vehicle Specific 5-cycle label,11/2/2020,28488,,N,N,,,N,N,,N,,Y,Cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,0W-40,N,No,,,,,,,,20.2,,,2,2,,MCRXV06.25P0,1,,,,,,,,,,,,,,,,7750,663,403,546,,,,,,,
2021,16,27.7,19.7548,3050,5,Midsize Cars,,,,,,16,27.7,19.7548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3050,3050,,,,,,,,,,,,,,,,,,,,,,,5,Midsize Cars,car,Vehicle Specific 5-cycle label,11/2/2020,28485,,N,N,,,N,N,,N,,Y,Cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,0W-40,N,No,,,,,,,,19.9,,,2,2,,MCRXV06.25P0,1,,,,,,,,,,,,,,,,7750,680,429,567,,,,,,,
2021,15.3237,27.4328,19.122,3250,5,Midsize Cars,,,,,,15.3237,27.4328,19.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3250,3250,,,,,,,,,,,,,,,,,,,,,,,5,Midsize Cars,car,Vehicle Specific 5-cycle label,11/2/2020,28493,,N,N,,,N,N,,N,,Y,Cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,0W-40,N,No,,,,,,,,19.3,,,2,2,,MCRXV06.25P0,1,,,,,,,,,,,,,,,,8750,700,422,575,,,,,,,
2021,16,27.7,19.7548,3050,5,Midsize Cars,,,,,,16,27.7,19.7548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3050,3050,,,,,,,,,,,,,,,,,,,,,,,5,Midsize Cars,car,Vehicle Specific 5-cycle label,11/2/2020,28486,,N,N,,,N,N,,N,,Y,Cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,0W-40,N,No,,,,,,,,19.9,,,2,2,,MCRXV06.25P0,1,,,,,,,,,,,,,,,,7750,680,429,567,,,,,,,
2021,18.1339,34.2543,23.006,2700,5,Midsize Cars,,,,,,18.1339,34.2543,23.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700,2700,,,,,,,,,,,,,,,,,,,,,,,5,Midsize Cars,car,Derived 5-cycle label,11/2/2020,28479,,N,N,,,N,N,,Y,solenoids,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,0W40,N,No,,,,,,,,23.2,,,3,3,,MCRXV06.45P0,1,,,,,,,,,,,,,,,,6000,604,364,496,,,,,,,
2021,17.3,31.4,21.6811,2850,5,Midsize Cars,,,,,,17.3,31.4,21.6811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2850,2850,,,,,,,,,,,,,,,,,,,,,,,5,Midsize Cars,car,Derived 5-cycle label,11/2/2020,28483,,N,N,,,N,N,,Y,solenoids,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,0W40,N,No,,,,,,,,21.8,,,3,3,,MCRXV06.45P0,1,,,,,,,,,,,,,,,,6750,629,393,523,,,,,,,
2021,41.4872,60.8853,48.4308,1100,5,Midsize Cars,,,,,,41.4872,60.8853,48.4308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100,1100,,,,,,,,,,,,,,,,,,,,,,,5,Midsize Cars,car,Vehicle Specific 5-cycle label,10/14/2020,28325,,N,N,,,N,N,Normal CVT model HP: 174@6000rpm,N,,Y,Variable valve Timing Control (VTC) system is applied.,N,Variable valve Timing Control (VTC) system is applied.,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,N,N,0W-20,N,No,,,,,,,,48.8,,,8,8,,MHNXV01.5GH2,3,,,MHNXV01.52L2,7,,,,,,,,,,,2000,,277,212,248,,,,,,,
2021,39.5,55.4,45.3581,1250,5,Midsize Cars,,,,,,39.5,55.4,45.3581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250,1250,,,,,,,,,,,,,,,,,,,,,,,5,Midsize Cars,car,Vehicle Specific 5-cycle label,10/14/2020,28324,,N,N,,,N,N,Normal CVT model HP: 174@6000rpm,N,,Y,Variable valve Timing Control (VTC) system is applied.,N,Variable valve Timing Control (VTC) system is applied.,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,N,N,0W-20,N,No,,,,,,,,45.7,,,7,7,,MHNXV01.5GH2,3,,,MHNXV01.52L2,7,,,,,,,,,,,1250,,292,234,266,,,,,,,
2021,38,57,44.7059,1250,5,Midsize Cars,,,,,,38,57,44.7059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250,1250,,,,,,,,,,,,,,,,,,,,,,,5,Midsize Cars,car,Vehicle Specific 5-cycle label,10/14/2020,28327,,N,N,,,N,N,,N,,Y,Variable valve Timing and lift Electronic Control (VTEC) system and Variable valve Timing Control (VTC) system are applied.,Y,Variable valve Timing and lift Electronic Control (VTEC) system is applied.,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,N,N,N,0W-20,N,No,,,,,,,,45,,,7,7,,MHNXV02.0DH3,3,,,MHNXV02.0CL3,7,,,,,,,,,,,1250,,298,232,268,,,,,,,
2021,37,53.8,43.0493,1250,5,Midsize Cars,,,,,,37,53.8,43.0493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250,1250,,,,,,,,,,,,,,,,,,,,,,,5,Midsize Cars,car,Vehicle Specific 5-cycle label,10/14/2020,28326,,N,N,,,N,N,,N,,Y,Variable valve Timing and lift Electronic Control (VTEC) system and Variable valve Timing Control (VTC) system are applied.,Y,Variable valve Timing and lift Electronic Control (VTEC) system is applied.,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,N,N,N,0W-20,N,No,,,,,,,,43.3,,,7,7,,MHNXV02.0DH3,3,,,MHNXV02.0CL3,7,,,,,,,,,,,1250,,306,242,277,,,,,,,
2021,79.992,72.5994,76.4872,800,5,Midsize Cars,,,,,,79.992,72.5994,76.4872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800,800,,,,,,,,,,,,,,,,,,,,,,,5,Midsize Cars,car,Vehicle Specific 5-cycle label,3/24/2020,27084,,N,N,,,N,N,,N,,Y,Variable valve Timing (VTC) and lift Electronic Control (VTEC) system is applied.,Y,Variable valve Timing (VTC) and lift Electronic Control (VTEC) system is applied.,Battery(s),,1,Lithium Ion,,222,5.5,80,On-Board,,,Electrical Regen Brake,,Front Wheels,N,,,,,1,Other,AC PMSM,96,,,MFI,Multipoint/sequential fuel injection,N,N,N,0W-20,Y,Yes,,,,,,,,77.6,,,9,9,,MHNXV01.5CEB,7,,,,,,,,,,,,,,,3500,,161,182,170,,,,,,,
2021,35.6,51.9,41.4594,1300,5,Midsize Cars,,,,,,35.6,51.9,41.4594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300,1300,,,,,,,,,,,,,,,,,,,,,,,5,Midsize Cars,car,Vehicle Specific 5-cycle label,11/1/2020,28490,,N,N,,,N,N,,N,,Y,Fixed3 - Continuously variable cam timing both intake and exhaust for the best performance and fuel economy,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,SAE 0W-20 or GF-6,N,No,,,,,,,,41.7,,,7,7,,MHYXV01.6CC5,5,,,,,,,,,,,,,,,1000,,318,251,288,,,,,,,
2021,32.1,48.8,37.9431,1450,5,Midsize Cars,,,,,,32.1,48.8,37.9431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450,1450,,,,,,,,,,,,,,,,,,,,,,,5,Midsize Cars,car,Derived 5-cycle label,11/1/2020,28489,,N,N,,,N,N,,N,,Y,Fixed3 - Continuously variable cam timing both intake and exhaust for the best performance and fuel economy,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,SAE 0W-20 or GF-6,N,No,,,,,,,,38.6,,,6,6,,MHYXV01.6CC5,5,,,,,,,,,,,,,,,250,,360,267,318,,,,,,,
2021,44.07,63.7579,51.1821,1100,5,Midsize Cars,,,,,,44.07,63.7579,51.1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100,1100,,,,,,,,,,,,,,,,,,,,,,,5,Midsize Cars,car,Derived 5-cycle label,9/1/2020,28146,,N,N,,,N,N,,N,,Y,Fixed3(More than two or continuous),N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,0W20,Y,Yes,STOP-START,,,,,,,51.9,,,8,8,,MHYXV02.0CE5,5,,,MHYXV02.0CE3,7,,,,,,,,,,,2000,,272,210,244,,,,,,,
2021,39.1622,60.8764,46.6501,1150,5,Midsize Cars,,,,,,39.1622,60.8764,46.6501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150,1150,,,,,,,,,,,,,,,,,,,,,,,5,Midsize Cars,car,Vehicle Specific 5-cycle label,9/1/2020,28145,,N,N,,,N,N,,N,,Y,Fixed3(More than two or continuous),N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,0W20,N,No,,,,,,,,47.4,,,7,7,,MHYXV02.0CE5,5,,,MHYXV02.0CE3,7,,,,,,,,,,,1750,,289,218,257,,,,,,,
2021,68.3,67.4,67.892,800,5,Midsize Cars,,,,,,68.3,67.4,67.892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800,800,,,,,,,,,,,,,,,,,,,,,,,5,Midsize Cars,car,Vehicle Specific 5-cycle label,12/15/2020,28695,,N,N,,,N,N,,N,,Y,APPLY VVT,N,,Battery(s),,1,Lithium Ion,,240,5.5,38.8,On-Board,,,Electrical Regen Brake,,Front Wheels,N,,,,,1,Other,PMSM,32,,,GDI,Spark Ignition Direct Injection,N,N,N,SAE 0W-20 API SN,Y,Yes,,,,,,,,68.3,,,9,9,,MHYXV01.6C13,7,,,,,,,,,,,,,,,3500,,180,172,177,,,,,,,
2021,72.8,72.3,72.5741,750,5,Midsize Cars,,,,,,72.8,72.3,72.5741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750,750,,,,,,,,,,,,,,,,,,,,,,,5,Midsize Cars,car,Vehicle Specific 5-cycle label,12/15/2020,28701,,Y,N,,,N,N,,N,,Y,APPLY VVT,N,,Battery(s),,1,Lithium Ion,,240,5.5,38.8,On-Board,,,Electrical Regen Brake,,Front Wheels,N,,,,,1,Other,PMSM,32,,,GDI,Spark Ignition Direct Injection,N,N,N,SAE 0W-20 API SN,Y,Yes,,,,,,,,73,,,10,10,,MHYXV01.6C13,7,,,,,,,,,,,,,,,3750,,169,161,165,,,,,,,
2021,37.9405,50.2883,42.6534,1300,5,Midsize Cars,,,,,,37.9405,50.2883,42.6534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300,1300,,,,,,,,,,,,,,,,,,,,,,,5,Midsize Cars,car,Vehicle Specific 5-cycle label,6/1/2020,27488,,N,N,,,N,N,,N,,Y,VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,SAE 0W20,N,No,,,,,,,,43.3,,,7,7,,MHYXV01.6SB5,5,,,,,,,,,,,,,,,1000,,302,268,287,,,,,,,
2021,26.0996,41.7998,31.4083,2100,5,Midsize Cars,,,,,,26.0996,41.7998,31.4083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,2100,,,,,,,,,,,,,,,,,,,,,,,5,Midsize Cars,car,Derived 5-cycle label,9/1/2020,27930,,N,,,,N,N,For Q60Q60 AWDQ50Q50 AWD,N,N.A.,Y,EXH;ECM controlled Oil pressure driven INT;ECM and VTC controller controlled Electric driven,N,N.A.,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,SAE 0W-20,N,No,,,,,,,,31.6,,,5,5,,MNSXV03.0NHA,3,,,,,,,,,,,,,,,,3000,446,305,388,,,,,,,
2021,24.2,38.4499,29.0438,2200,5,Midsize Cars,,,,,,24.2,38.4499,29.0438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200,2200,,,,,,,,,,,,,,,,,,,,,,,5,Midsize Cars,car,Derived 5-cycle label,9/1/2020,27931,,N,,,,N,N,For Q60Q60 AWDQ50Q50 AWD,N,N.A.,Y,EXH;ECM controlled Oil pressure driven INT;ECM and VTC controller controlled Electric driven,N,N.A.,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,SAE 0W-20,N,No,,,,,,,,29.2,,,4,4,,MNSXV03.0NHA,3,,,,,,,,,,,,,,,,3500,464,329,403,,,,,,,
2021,24.645,36.7494,28.9335,2200,5,Midsize Cars,,,,,,24.645,36.7494,28.9335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200,2200,,,,,,,,,,,,,,,,,,,,,,,5,Midsize Cars,car,Derived 5-cycle label,9/1/2020,27933,,Y,,,,N,N,For Q60 RED SPORTQ60 AWD RED SPORTQ50 RED SPORTQ50 AWD RED SPORT,N,N.A.,Y,EXH;ECM controlled Oil pressure driven INT;ECM and VTC controller controlled Electric driven,N,N.A.,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,SAE 0W-20,N,No,,,,,,,,29.1,,,4,4,,MNSXV03.0NHA,3,,,,,,,,,,,,,,,,3500,468,342,411,,,,,,,
2021,24.6996,37.0494,29.0584,2200,5,Midsize Cars,,,,,,24.6996,37.0494,29.0584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200,2200,,,,,,,,,,,,,,,,,,,,,,,5,Midsize Cars,car,Derived 5-cycle label,9/1/2020,27932,,Y,,,,N,N,For Q60 RED SPORTQ60 AWD RED SPORTQ50 RED SPORTQ50 AWD RED SPORT,N,N.A.,Y,EXH;ECM controlled Oil pressure driven INT;ECM and VTC controller controlled Electric driven,N,N.A.,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,SAE 0W-20,N,No,,,,,,,,29.3,,,4,4,,MNSXV03.0NHA,3,,,,,,,,,,,,,,,,3500,455,340,403,,,,,,,
2021,32.2,48,37.799,1750,5,Midsize Cars,,,,,,32.2,48,37.799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750,1750,,,,,,,,,,,,,,,,,,,,,,,5,Midsize Cars,car,Derived 5-cycle label,9/23/2020,30612,,Y,N,,,N,N,,N,,Y,Inlet and Exhaust Camshaft Phasing controlled by Engine Management System,Y,Continuously variable inlet valve lift,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,N,N,5W20 GF4,Y,Yes,XF 25t,,,,,,,37.6,,,6,6,,MJLXJ02.0RTX,7,,,,,,,,,,,,,,,,1250,357,268,317,,,,,,,
2021,29.6,46.2,35.3091,1900,5,Midsize Cars,,,,,,29.6,46.2,35.3091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900,1900,,,,,,,,,,,,,,,,,,,,,,,5,Midsize Cars,car,Derived 5-cycle label,9/23/2020,30603,,Y,N,,,N,N,,N,,Y,Inlet and Exhaust Camshaft Phasing controlled by Engine Management System,Y,Continuously variable inlet valve lift,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,N,N,5W20 GF4,Y,Yes,XF 25t AWD,,,,,,,35.1,,,5,5,,MJLXJ02.0RTX,7,,,,,,,,,,,,,,,,2000,384,277,336,,,,,,,
2021,28.2,43.7,33.5559,1950,5,Midsize Cars,,,,,,28.2,43.7,33.5559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950,1950,,,,,,,,,,,,,,,,,,,,,,,5,Midsize Cars,car,Derived 5-cycle label,9/23/2020,30604,,Y,N,,,N,N,,N,,Y,Inlet and Exhaust Camshaft Phasing controlled by Engine Management System,Y,Continuously variable inlet valve lift,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,N,N,5W20 GF4,Y,Yes,XF 30t AWD,,,,,,,33.3,,,5,5,,MJLXJ02.0RTX,7,,,,,,,,,,,,,,,,2250,402,291,352,,,,,,,
2021,34.2,49.3,39.6673,1350,5,Midsize Cars,,,,,,34.2,49.3,39.6673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350,1350,,,,,,,,,,,,,,,,,,,,,,,5,Midsize Cars,car,Vehicle Specific 5-cycle label,7/1/2020,27613,,N,N,,,N,N,,N,,Y,FIXED3(MORE THAN TWO OR CONTINUOUS),N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,SAE 5W-30 / ACEA A5/B5,N,No,,,,,,,,39.9,,,6,6,,MKMXV01.6CC5,5,,,,,,,,,,,,,,,750,,331,253,296,,,,,,,
